date,value,term,lane,theme
2017-05-01,66,things to do in downtown LA,discovery_marketing,tourism_discovery
2017-06-01,100,things to do in downtown LA,discovery_marketing,tourism_discovery
2017-07-01,99,things to do in downtown LA,discovery_marketing,tourism_discovery
2017-08-01,88,things to do in downtown LA,discovery_marketing,tourism_discovery
2017-09-01,54,things to do in downtown LA,discovery_marketing,tourism_discovery
2017-10-01,50,things to do in downtown LA,discovery_marketing,tourism_discovery
2017-11-01,54,things to do in downtown LA,discovery_marketing,tourism_discovery
2017-12-01,84,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-01-01,76,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-02-01,57,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-03-01,83,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-04-01,62,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-05-01,63,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-06-01,73,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-07-01,85,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-08-01,88,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-09-01,71,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-10-01,57,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-11-01,53,things to do in downtown LA,discovery_marketing,tourism_discovery
2018-12-01,80,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-01-01,68,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-02-01,60,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-03-01,74,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-04-01,74,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-05-01,74,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-06-01,81,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-07-01,92,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-08-01,78,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-09-01,62,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-10-01,57,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-11-01,73,things to do in downtown LA,discovery_marketing,tourism_discovery
2019-12-01,74,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-01-01,70,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-02-01,71,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-03-01,28,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-04-01,0,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-05-01,0,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-06-01,6,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-07-01,13,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-08-01,18,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-09-01,24,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-10-01,22,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-11-01,23,things to do in downtown LA,discovery_marketing,tourism_discovery
2020-12-01,10,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-01-01,13,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-02-01,21,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-03-01,21,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-04-01,30,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-05-01,49,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-06-01,45,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-07-01,54,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-08-01,30,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-09-01,31,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-10-01,35,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-11-01,37,things to do in downtown LA,discovery_marketing,tourism_discovery
2021-12-01,32,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-01-01,36,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-02-01,41,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-03-01,49,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-04-01,42,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-05-01,37,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-06-01,44,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-07-01,50,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-08-01,40,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-09-01,35,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-10-01,36,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-11-01,32,things to do in downtown LA,discovery_marketing,tourism_discovery
2022-12-01,46,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-01-01,31,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-02-01,35,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-03-01,38,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-04-01,38,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-05-01,34,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-06-01,42,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-07-01,37,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-08-01,34,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-09-01,31,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-10-01,30,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-11-01,41,things to do in downtown LA,discovery_marketing,tourism_discovery
2023-12-01,38,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-01-01,29,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-02-01,30,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-03-01,29,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-04-01,34,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-05-01,29,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-06-01,33,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-07-01,32,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-08-01,28,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-09-01,28,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-10-01,23,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-11-01,22,things to do in downtown LA,discovery_marketing,tourism_discovery
2024-12-01,30,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-01-01,21,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-02-01,16,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-03-01,18,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-04-01,23,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-05-01,21,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-06-01,19,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-07-01,27,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-08-01,32,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-09-01,21,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-10-01,17,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-11-01,22,things to do in downtown LA,discovery_marketing,tourism_discovery
2025-12-01,23,things to do in downtown LA,discovery_marketing,tourism_discovery
2014-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-11-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-12-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-11-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2015-12-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-11-01,31,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2016-12-01,74,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-11-01,33,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2017-12-01,51,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-11-01,28,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2018-12-01,82,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-11-01,35,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2019-12-01,100,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-11-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2020-12-01,27,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-11-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2021-12-01,41,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-11-01,39,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2022-12-01,61,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-11-01,34,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2023-12-01,41,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-11-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2024-12-01,46,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-01-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-02-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-03-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-04-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-05-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-06-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-07-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-08-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-09-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-10-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-11-01,0,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2025-12-01,55,things to do in Los Angeles in winter,discovery_marketing,seasonal_visit_intent
2014-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-10-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-11-01,14,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2014-12-01,36,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-10-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-11-01,21,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2015-12-01,47,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-10-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-11-01,17,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2016-12-01,39,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-10-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-11-01,29,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2017-12-01,74,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-10-01,10,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-11-01,24,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2018-12-01,61,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-10-01,11,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-11-01,25,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2019-12-01,56,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-10-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-11-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2020-12-01,9,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-10-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-11-01,16,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2021-12-01,37,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-09-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-10-01,11,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-11-01,21,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2022-12-01,37,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-01-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-02-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-03-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-04-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-05-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-06-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-07-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
2023-08-01,0,things to do in LA in December,discovery_marketing,seasonal_visit_intent
