month,value,term,lane,theme,geo,source,notes
2019-03,29.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-04,31.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-05,34.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-06,42.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-07,37.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-08,30.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-09,31.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-10,21.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-11,20.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2019-12,27.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-01,49.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-02,25.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-03,9.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-04,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-05,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-06,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-07,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-08,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-09,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-10,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-11,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2020-12,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2021-01,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2021-02,0.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2021-03,6.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2021-04,10.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2021-05,17.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2021-06,22.0,free museums Los Angeles,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Discovery intent
2014-01,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-02,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-03,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-04,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-05,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-07,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-08,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-09,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-10,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-11,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-12,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-01,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-02,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-03,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-04,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-05,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-07,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-08,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-09,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-10,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-11,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2015-12,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-01,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-02,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-03,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-04,45.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-05,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-07,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-08,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-09,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-10,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-11,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2016-12,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-01,40.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-02,100.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-03,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-04,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-05,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-07,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-08,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-09,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-10,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-11,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2017-12,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-01,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-02,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-03,92.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-04,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-05,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-07,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-08,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-09,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-10,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-11,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2018-12,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-01,89.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-02,84.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-03,75.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-04,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-05,38.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-07,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-08,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-09,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-10,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-11,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2019-12,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-01,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-02,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-03,56.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-04,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-05,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-07,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-08,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-09,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-10,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-11,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2020-12,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2021-01,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2021-02,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2021-03,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2021-04,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2021-05,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2021-06,0.0,things to do in LA when it rains,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day trip planning
2014-01,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-02,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-07,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-08,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-09,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-10,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-11,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-12,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-01,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-02,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-07,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-08,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-09,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-10,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-11,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2015-12,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-01,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-02,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-07,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-08,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-09,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-10,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-11,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2016-12,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-01,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-02,69.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-07,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-08,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-09,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-10,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-11,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2017-12,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-01,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-02,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-07,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-08,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-09,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-10,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-11,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2018-12,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-01,66.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-02,100.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-07,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-08,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-09,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-10,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-11,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2019-12,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-01,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-02,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-07,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-08,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-09,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-10,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-11,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2020-12,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2021-01,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2021-02,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2021-03,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2021-04,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2021-05,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2021-06,0.0,rainy day activities Los Angeles,discovery_marketing,rainy_day_intent,US-CA,Google Trends via pytrends,Rainy-day intent
2014-01,78.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-02,64.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-03,74.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-04,76.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-05,69.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-06,68.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-07,79.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-08,71.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-09,51.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-10,45.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-11,51.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2014-12,59.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2015-01,60.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2015-02,50.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
2015-03,56.0,Getty Museum,benchmark,competitor,US-CA,Google Trends via pytrends,High-volume LA museum benchmark
